DSRC 링크정보,표준노드링크 정보,구간명,시작지점명,도착지점명,거리,가로명,링크속도,링크통행시간,소통정보코드,정보생성일시
20190909105500,1561.4,1,칠곡우체국,47,120,팔달로칠곡로,01,팔거교교차로-칠곡우체국사거리,팔거교,1540101500
20190909105500,1561.4,1,칠곡우체국,47,120,팔달로칠곡로,01,팔거교교차로-칠곡우체국사거리,팔거교,1540101600
20190909105500,1561.4,1,칠곡우체국,47,120,팔달로칠곡로,01,팔거교교차로-칠곡우체국사거리,팔거교,1540109800
20190909105500,1568.68,2,팔거교,25,217,팔달로칠곡로,02,칠곡우체국사거리-팔거교교차로,칠곡우체국,1540101300
20190909105500,1568.68,2,팔거교,25,217,팔달로칠곡로,02,칠곡우체국사거리-팔거교교차로,칠곡우체국,1540101400
20190909105500,1568.68,2,팔거교,25,217,팔달로칠곡로,02,칠곡우체국사거리-팔거교교차로,칠곡우체국,1540109700
20190909105500,1798.75,3,칠곡네거리,25,289,팔달로칠곡로,02,칠곡우체국사거리-칠곡네거리,칠곡우체국,1540013900
20190909105500,1798.75,3,칠곡네거리,25,289,팔달로칠곡로,02,칠곡우체국사거리-칠곡네거리,칠곡우체국,1540015401
20190909105500,1798.75,3,칠곡네거리,25,289,팔달로칠곡로,02,칠곡우체국사거리-칠곡네거리,칠곡우체국,1540015402
20190909105500,1798.75,3,칠곡네거리,25,289,팔달로칠곡로,02,칠곡우체국사거리-칠곡네거리,칠곡우체국,1540109900
20190909105500,1798.75,3,칠곡네거리,25,289,팔달로칠곡로,02,칠곡우체국사거리-칠곡네거리,칠곡우체국,1540110500
20190909105500,1798.75,3,칠곡네거리,25,289,팔달로칠곡로,02,칠곡우체국사거리-칠곡네거리,칠곡우체국,1540110600
20190909105500,1805.93,4,칠곡우체국,34,193,팔달로칠곡로,01,칠곡네거리-칠곡우체국사거리,칠곡네거리,1540014000
20190909105500,1805.93,4,칠곡우체국,34,193,팔달로칠곡로,01,칠곡네거리-칠곡우체국사거리,칠곡네거리,1540015301
20190909105500,1805.93,4,칠곡우체국,34,193,팔달로칠곡로,01,칠곡네거리-칠곡우체국사거리,칠곡네거리,1540015302
20190909105500,1805.93,4,칠곡우체국,34,193,팔달로칠곡로,01,칠곡네거리-칠곡우체국사거리,칠곡네거리,1540110000
20190909105500,1805.93,4,칠곡우체국,34,193,팔달로칠곡로,01,칠곡네거리-칠곡우체국사거리,칠곡네거리,1540110700
20190909105500,1805.93,4,칠곡우체국,34,193,팔달로칠곡로,01,칠곡네거리-칠곡우체국사거리,칠곡네거리,1540110800
20190909105500,1402.87,5,태전삼거리,30,165,팔달로칠곡로,01,칠곡네거리-태전삼거리,칠곡네거리,1540011700
20190909105500,1402.87,5,태전삼거리,30,165,팔달로칠곡로,01,칠곡네거리-태전삼거리,칠곡네거리,1540012101
20190909105500,1402.87,5,태전삼거리,30,165,팔달로칠곡로,01,칠곡네거리-태전삼거리,칠곡네거리,1540013001
20190909105500,1402.87,5,태전삼거리,30,165,팔달로칠곡로,01,칠곡네거리-태전삼거리,칠곡네거리,1540013301
20190909105500,1402.84,6,칠곡네거리,32,163,팔달로칠곡로,01,태전삼거리-칠곡네거리,태전삼거리,1540011800
20190909105500,1402.84,6,칠곡네거리,32,163,팔달로칠곡로,01,태전삼거리-칠곡네거리,태전삼거리,1540012201
20190909105500,1402.84,6,칠곡네거리,32,163,팔달로칠곡로,01,태전삼거리-칠곡네거리,태전삼거리,1540012901
20190909105500,1402.84,6,칠곡네거리,32,163,팔달로칠곡로,01,태전삼거리-칠곡네거리,태전삼거리,1540013401
20190909105500,1904.91,7,매천주유소,50,153,팔달로칠곡로,01,태전삼거리-매천주유소,태전삼거리,1540008600
20190909105500,1904.91,7,매천주유소,50,153,팔달로칠곡로,01,태전삼거리-매천주유소,태전삼거리,1540009600
20190909105500,1904.91,7,매천주유소,50,153,팔달로칠곡로,01,태전삼거리-매천주유소,태전삼거리,1540095300
20190909105500,1904.91,7,매천주유소,50,153,팔달로칠곡로,01,태전삼거리-매천주유소,태전삼거리,1540095400
20190909105500,1904.91,7,매천주유소,50,153,팔달로칠곡로,01,태전삼거리-매천주유소,태전삼거리,1540112600
20190909105500,1907.78,8,태전삼거리,45,166,팔달로칠곡로,01,매천주유소-태전삼거리,매천주유소,1540008500
20190909105500,1907.78,8,태전삼거리,45,166,팔달로칠곡로,01,매천주유소-태전삼거리,매천주유소,1540009500
20190909105500,1907.78,8,태전삼거리,45,166,팔달로칠곡로,01,매천주유소-태전삼거리,매천주유소,1540095200
20190909105500,1907.78,8,태전삼거리,45,166,팔달로칠곡로,01,매천주유소-태전삼거리,매천주유소,1540112500
20190909105500,1907.78,8,태전삼거리,45,166,팔달로칠곡로,01,매천주유소-태전삼거리,매천주유소,1540112700
20190909105500,1585.48,9,팔달교,60,101,팔달로칠곡로,01,매천주유소-팔달교,매천주유소,1540003800
20190909105500,1585.48,9,팔달교,60,101,팔달로칠곡로,01,매천주유소-팔달교,매천주유소,1540004600
20190909105500,1585.48,9,팔달교,60,101,팔달로칠곡로,01,매천주유소-팔달교,매천주유소,1540006000
20190909105500,1585.48,9,팔달교,60,101,팔달로칠곡로,01,매천주유소-팔달교,매천주유소,1540008200
20190909105500,1585.48,9,팔달교,60,101,팔달로칠곡로,01,매천주유소-팔달교,매천주유소,1540008600
20190909105500,1581.94,10,매천주유소,51,154,팔달로칠곡로,01,팔달교-매천주유소,팔달교,1540003700
20190909105500,1581.94,10,매천주유소,51,154,팔달로칠곡로,01,팔달교-매천주유소,팔달교,1540004500
20190909105500,1581.94,10,매천주유소,51,154,팔달로칠곡로,01,팔달교-매천주유소,팔달교,1540005900
20190909105500,1581.94,10,매천주유소,51,154,팔달로칠곡로,01,팔달교-매천주유소,팔달교,1540008100
20190909105500,1581.94,10,매천주유소,51,154,팔달로칠곡로,01,팔달교-매천주유소,팔달교,1540008500
20190909105500,1326.53,11,만평네거리,34,142,팔달로칠곡로,01,팔달교-만평네거리,팔달교,1540000100
20190909105500,1326.53,11,만평네거리,34,142,팔달로칠곡로,01,팔달교-만평네거리,팔달교,1540000700
20190909105500,1326.53,11,만평네거리,34,142,팔달로칠곡로,01,팔달교-만평네거리,팔달교,1540002100
20190909105500,1326.53,11,만평네거리,34,142,팔달로칠곡로,01,팔달교-만평네거리,팔달교,1540002600
20190909105500,1312.78,12,팔달교,28,166,팔달로칠곡로,01,만평네거리-팔달교,만평네거리,1540000200
20190909105500,1312.78,12,팔달교,28,166,팔달로칠곡로,01,만평네거리-팔달교,만평네거리,1540000800
20190909105500,1312.78,12,팔달교,28,166,팔달로칠곡로,01,만평네거리-팔달교,만평네거리,1540002200
20190909105500,1312.78,12,팔달교,28,166,팔달로칠곡로,01,만평네거리-팔달교,만평네거리,1540002500
20190909105500,1739.36,21,두류공원네거리,25,251,두류공원로서대구로,02,두류네거리(북)-두류공원네거리,두류네거리(북),1520029500
20190909105500,1739.36,21,두류공원네거리,25,251,두류공원로서대구로,02,두류네거리(북)-두류공원네거리,두류네거리(북),1530000901
20190909105500,1731.75,22,두류네거리(남),18,338,두류공원로서대구로,02,두류공원네거리-두류네거리(남),두류공원네거리,1520029600
20190909105500,1731.75,22,두류네거리(남),18,338,두류공원로서대구로,02,두류공원네거리-두류네거리(남),두류공원네거리,1530001001
20190909105500,1577.6,23,성당네거리(서),29,193,월배로성당로,01,두류공원네거리-성당네거리,두류공원네거리,1530000400
20190909105500,1577.6,23,성당네거리(서),29,193,월배로성당로,01,두류공원네거리-성당네거리,두류공원네거리,1530000601
20190909105500,1536.25,24,두류공원네거리,26,233,월배로성당로,01,성당네거리-두류공원네거리,성당네거리(서),1530000300
20190909105500,1536.25,24,두류공원네거리,26,233,월배로성당로,01,성당네거리-두류공원네거리,성당네거리(서),1530000501
20190909105500,2089.1,25,월촌역네거리,31,272,월배로성당로,01,성당네거리-월촌역네거리,성당네거리(서),1530000200
20190909105500,2089.1,25,월촌역네거리,31,272,월배로성당로,01,성당네거리-월촌역네거리,성당네거리(서),1560002000
20190909105500,2089.1,25,월촌역네거리,31,272,월배로성당로,01,성당네거리-월촌역네거리,성당네거리(서),1560002300
20190909105500,2089.1,25,월촌역네거리,31,272,월배로성당로,01,성당네거리-월촌역네거리,성당네거리(서),1560097900
20190909105500,2089.1,25,월촌역네거리,31,272,월배로성당로,01,성당네거리-월촌역네거리,성당네거리(서),1560098000
20190909105500,2121.3,26,성당네거리(동),15,496,월배로성당로,03,월촌역네거리-성당네거리,월촌역네거리,1530000100
20190909105500,2121.3,26,성당네거리(동),15,496,월배로성당로,03,월촌역네거리-성당네거리,월촌역네거리,1560001900
20190909105500,2121.3,26,성당네거리(동),15,496,월배로성당로,03,월촌역네거리-성당네거리,월촌역네거리,1560002400
20190909105500,2121.3,26,성당네거리(동),15,496,월배로성당로,03,월촌역네거리-성당네거리,월촌역네거리,1560097700
20190909105500,2121.3,26,성당네거리(동),15,496,월배로성당로,03,월촌역네거리-성당네거리,월촌역네거리,1560097800
20190909105500,1087.74,27,상인네거리,19,194,월배로성당로,02,월촌역네거리-상인네거리,월촌역네거리,1560001401
20190909105500,1087.74,27,상인네거리,19,194,월배로성당로,02,월촌역네거리-상인네거리,월촌역네거리,1560099100
20190909105500,1087.74,27,상인네거리,19,194,월배로성당로,02,월촌역네거리-상인네거리,월촌역네거리,1560099200
20190909105500,1095.74,28,월촌역네거리,26,162,월배로성당로,01,상인네거리-월촌역네거리,상인네거리,1560001301
20190909105500,1095.74,28,월촌역네거리,26,162,월배로성당로,01,상인네거리-월촌역네거리,상인네거리,1560098900
20190909105500,1095.74,28,월촌역네거리,26,162,월배로성당로,01,상인네거리-월촌역네거리,상인네거리,1560099000
20190909105500,1558.43,29,진천역네거리,30,207,월배로성당로,01,상인네거리-진천역네거리,상인네거리,1560000800
20190909105500,1558.43,29,진천역네거리,30,207,월배로성당로,01,상인네거리-진천역네거리,상인네거리,1560103700
20190909105500,1558.43,29,진천역네거리,30,207,월배로성당로,01,상인네거리-진천역네거리,상인네거리,1560103800
20190909105500,1569.68,30,상인네거리,17,324,월배로성당로,02,진천역네거리-상인네거리,진천역네거리,1560000700
20190909105500,1569.68,30,상인네거리,17,324,월배로성당로,02,진천역네거리-상인네거리,진천역네거리,1560103500
20190909105500,1569.68,30,상인네거리,17,324,월배로성당로,02,진천역네거리-상인네거리,진천역네거리,1560103600
20190909105500,1078.66,31,유천교네거리,23,189,월배로성당로,02,진천역네거리-유천교네거리,진천역네거리,1560000200
20190909105500,1078.66,31,유천교네거리,23,189,월배로성당로,02,진천역네거리-유천교네거리,진천역네거리,1560000400
20190909105500,1057.12,32,진천역네거리,21,181,월배로성당로,02,유천교네거리-진천역네거리,유천교네거리,1560000100
20190909105500,1057.12,32,진천역네거리,21,181,월배로성당로,02,유천교네거리-진천역네거리,유천교네거리,1560000300
20190909105500,2035.08,33,화원삼거리,27,274,월배로성당로,01,유천교네거리-화원삼거리,유천교네거리,1560080300
20190909105500,2035.08,33,화원삼거리,27,274,월배로성당로,01,유천교네거리-화원삼거리,유천교네거리,1570031600
20190909105500,2035.08,33,화원삼거리,27,274,월배로성당로,01,유천교네거리-화원삼거리,유천교네거리,1570037500
20190909105500,2035.08,33,화원삼거리,27,274,월배로성당로,01,유천교네거리-화원삼거리,유천교네거리,1570037700
20190909105500,2056.27,34,유천교네거리,26,273,월배로성당로,01,화원삼거리-유천교네거리,화원삼거리,1570031700
20190909105500,2056.27,34,유천교네거리,26,273,월배로성당로,01,화원삼거리-유천교네거리,화원삼거리,1570031800
20190909105500,2056.27,34,유천교네거리,26,273,월배로성당로,01,화원삼거리-유천교네거리,화원삼거리,1570037400
20190909105500,2056.27,34,유천교네거리,26,273,월배로성당로,01,화원삼거리-유천교네거리,화원삼거리,1570037600
20190909105500,1390.29,47,청소년수련원(동),60,69,상화로앞산순환로,01,앞산중흥로입구-청소년수련원(동),앞산중흥로입구,1560018800
20190909105500,1390.29,47,청소년수련원(동),60,69,상화로앞산순환로,01,앞산중흥로입구-청소년수련원(동),앞산중흥로입구,1560020200
20190909105500,1390.29,47,청소년수련원(동),60,69,상화로앞산순환로,01,앞산중흥로입구-청소년수련원(동),앞산중흥로입구,1560021000
20190909105500,1383.98,48,앞산중흥로입구,60,76,상화로앞산순환로,01,청소년수련원(동)-앞산중흥로입구,청소년수련원(동),1560018700
20190909105500,1383.98,48,앞산중흥로입구,60,76,상화로앞산순환로,01,청소년수련원(동)-앞산중흥로입구,청소년수련원(동),1560020100
20190909105500,1383.98,48,앞산중흥로입구,60,76,상화로앞산순환로,01,청소년수련원(동)-앞산중흥로입구,청소년수련원(동),1560020900
20190909105500,735.12,49,앞산중흥로입구,60,42,상화로앞산순환로,01,앞산빨래터-앞산중흥로입구,앞산빨래터,1530001200
20190909105500,735.12,49,앞산중흥로입구,60,42,상화로앞산순환로,01,앞산빨래터-앞산중흥로입구,앞산빨래터,1560023400
20190909105500,471.36,50,앞산빨래터,57,33,상화로앞산순환로,01,앞산중흥로입구-앞산빨래터,앞산중흥로입구,1530001100
20190909105500,471.36,50,앞산빨래터,57,33,상화로앞산순환로,01,앞산중흥로입구-앞산빨래터,앞산중흥로입구,1560023300
20190909105500,2074.33,51,충혼탑,60,118,상화로앞산순환로,01,앞산빨래터공원앞-충혼탑앞,앞산빨래터,1530001500
20190909105500,2074.33,51,충혼탑,60,118,상화로앞산순환로,01,앞산빨래터공원앞-충혼탑앞,앞산빨래터,1530002200
20190909105500,2074.33,51,충혼탑,60,118,상화로앞산순환로,01,앞산빨래터공원앞-충혼탑앞,앞산빨래터,1530002300
20190909105500,2074.33,51,충혼탑,60,118,상화로앞산순환로,01,앞산빨래터공원앞-충혼탑앞,앞산빨래터,1530003100
20190909105500,2074.33,51,충혼탑,60,118,상화로앞산순환로,01,앞산빨래터공원앞-충혼탑앞,앞산빨래터,1530024700
20190909105500,2103.91,52,앞산빨래터,60,108,상화로앞산순환로,01,충혼탑앞-앞산빨래터공원앞,충혼탑,1530001600
20190909105500,2103.91,52,앞산빨래터,60,108,상화로앞산순환로,01,충혼탑앞-앞산빨래터공원앞,충혼탑,1530002100
20190909105500,2103.91,52,앞산빨래터,60,108,상화로앞산순환로,01,충혼탑앞-앞산빨래터공원앞,충혼탑,1530002400
20190909105500,2103.91,52,앞산빨래터,60,108,상화로앞산순환로,01,충혼탑앞-앞산빨래터공원앞,충혼탑,1530003200
20190909105500,2103.91,52,앞산빨래터,60,108,상화로앞산순환로,01,충혼탑앞-앞산빨래터공원앞,충혼탑,1530026700
20190909105500,380,69,동신교남,19,192,신천대로,03,신천교남단(남)-동신교남,신천교남단(남),1500013800
20190909105500,1878.12,73,도청교남단,35,194,신천대로,02,침산교남단(북)-도청교남단,침산교남단(북),1540032800
20190909105500,1878.12,73,도청교남단,35,194,신천대로,02,침산교남단(북)-도청교남단,침산교남단(북),1540034000
20190909105500,1878.12,73,도청교남단,35,194,신천대로,02,침산교남단(북)-도청교남단,침산교남단(북),1540037600
20190909105500,1878.12,73,도청교남단,35,194,신천대로,02,침산교남단(북)-도청교남단,침산교남단(북),1540041000
20190909105500,1878.12,73,도청교남단,35,194,신천대로,02,침산교남단(북)-도청교남단,침산교남단(북),1540042900
20190909105500,1878.12,73,도청교남단,35,194,신천대로,02,침산교남단(북)-도청교남단,침산교남단(북),1540050700
20190909105500,1846.46,74,침산교남단(북),26,257,신천대로,03,도청교남단-침산교남단(북),도청교남단,1540032700
20190909105500,1846.46,74,침산교남단(북),26,257,신천대로,03,도청교남단-침산교남단(북),도청교남단,1540033900
20190909105500,1846.46,74,침산교남단(북),26,257,신천대로,03,도청교남단-침산교남단(북),도청교남단,1540037500
20190909105500,1846.46,74,침산교남단(북),26,257,신천대로,03,도청교남단-침산교남단(북),도청교남단,1540040900
20190909105500,1846.46,74,침산교남단(북),26,257,신천대로,03,도청교남단-침산교남단(북),도청교남단,1540042800
20190909105500,1846.46,74,침산교남단(북),26,257,신천대로,03,도청교남단-침산교남단(북),도청교남단,1540050600
20190909105500,1123.21,81,매천대교남단(지하),68,59,신천대로,01,팔달교-매천대교남단(지하),팔달교(입구),1540002700
20190909105500,1123.21,81,매천대교남단(지하),68,59,신천대로,01,팔달교-매천대교남단(지하),팔달교(입구),1540002703
20190909105500,1123.21,81,매천대교남단(지하),68,59,신천대로,01,팔달교-매천대교남단(지하),팔달교(입구),1540002704
20190909105500,1123.21,81,매천대교남단(지하),68,59,신천대로,01,팔달교-매천대교남단(지하),팔달교(입구),1540002705
20190909105500,1163.01,82,팔달교(입구),50,82,신천대로,02,매천대교남단(지하)-팔달교(입구),매천대교남단(지하),1540002800
20190909105500,1163.01,82,팔달교(입구),50,82,신천대로,02,매천대교남단(지하)-팔달교(입구),매천대교남단(지하),1540002802
20190909105500,1163.01,82,팔달교(입구),50,82,신천대로,02,매천대교남단(지하)-팔달교(입구),매천대교남단(지하),1540002803
20190909105500,1163.01,82,팔달교(입구),50,82,신천대로,02,매천대교남단(지하)-팔달교(입구),매천대교남단(지하),1540002804
20190909105500,654.39,100,상동교북단,60,35,신천동로,01,중동교북단-상동교북단,중동교북단,1550023800
20190909105500,654.39,100,상동교북단,60,35,신천동로,01,중동교북단-상동교북단,중동교북단,1550026800
20190909105500,649.38,101,중동교북단,34,67,신천동로,01,상동교북단-중동교북단,상동교북단,1550023700
20190909105500,649.38,101,중동교북단,34,67,신천동로,01,상동교북단-중동교북단,상동교북단,1550026700
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550028500
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550031600
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550032200
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550033200
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550033500
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550037400
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550037600
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550040200
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550042800
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550044800
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550045400
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550046800
20190909105500,2464.41,102,중동교북단,55,158,신천동로,01,수성교북단-중동교북단,수성교북,1550048300
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550028400
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550031500
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550032100
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550033100
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550033400
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550037300
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550037500
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550040100
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550042700
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550044700
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550045300
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550046700
20190909105500,2460.63,103,수성교북,50,176,신천동로,01,중동교북단-수성교북단,중동교북단,1550048200
20190909105500,1805.48,104,수성교북,60,105,신천동로,01,신천교북단-수성교북단,신천교북단,1550049000
20190909105500,1805.48,104,수성교북,60,105,신천동로,01,신천교북단-수성교북단,신천교북단,1550049600
20190909105500,1805.48,104,수성교북,60,105,신천동로,01,신천교북단-수성교북단,신천교북단,1550051200
20190909105500,1805.48,104,수성교북,60,105,신천동로,01,신천교북단-수성교북단,신천교북단,1550052700
20190909105500,1812.93,105,신천교북단,56,115,신천동로,01,수성교북단-신천교북단,수성교북,1550048900
20190909105500,1812.93,105,신천교북단,56,115,신천동로,01,수성교북단-신천교북단,수성교북,1550049500
20190909105500,1812.93,105,신천교북단,56,115,신천동로,01,수성교북단-신천교북단,수성교북,1550051100
20190909105500,1812.93,105,신천교북단,56,115,신천동로,01,수성교북단-신천교북단,수성교북,1550052600
20190909105500,1992.98,106,신천교북단,60,118,신천동로,01,경대교북단-신천교북단,경대교북단,1510026900
20190909105500,1992.98,106,신천교북단,60,118,신천동로,01,경대교북단-신천교북단,경대교북단,1540019200
20190909105500,1992.98,106,신천교북단,60,118,신천동로,01,경대교북단-신천교북단,경대교북단,1540025400
20190909105500,1992.98,106,신천교북단,60,118,신천동로,01,경대교북단-신천교북단,경대교북단,1540026600
20190909105500,1989.13,107,경대교북단,34,218,신천동로,01,신천교북단-경대교북단,신천교북단,1510026800
20190909105500,1989.13,107,경대교북단,34,218,신천동로,01,신천교북단-경대교북단,신천교북단,1540019100
20190909105500,1989.13,107,경대교북단,34,218,신천동로,01,신천교북단-경대교북단,신천교북단,1540025300
20190909105500,1989.13,107,경대교북단,34,218,신천동로,01,신천교북단-경대교북단,신천교북단,1540026500
20190909105500,2277.98,108,경대교북단,56,146,신천동로,01,침산교북단-경대교북단,침산교북,1540029600
20190909105500,2277.98,108,경대교북단,56,146,신천동로,01,침산교북단-경대교북단,침산교북,1540031000
20190909105500,2277.98,108,경대교북단,56,146,신천동로,01,침산교북단-경대교북단,침산교북,1540036000
20190909105500,2277.98,108,경대교북단,56,146,신천동로,01,침산교북단-경대교북단,침산교북,1540037400
20190909105500,2277.98,108,경대교북단,56,146,신천동로,01,침산교북단-경대교북단,침산교북,1540044000
20190909105500,2277.98,108,경대교북단,56,146,신천동로,01,침산교북단-경대교북단,침산교북,1540046200
20190909105500,2277.98,108,경대교북단,56,146,신천동로,01,침산교북단-경대교북단,침산교북,1540050000
20190909105500,2289.38,109,침산교북,39,213,신천동로,01,경대교북단-침산교북단,경대교북단,1540029500
20190909105500,2289.38,109,침산교북,39,213,신천동로,01,경대교북단-침산교북단,경대교북단,1540030900
20190909105500,2289.38,109,침산교북,39,213,신천동로,01,경대교북단-침산교북단,경대교북단,1540035900
20190909105500,2289.38,109,침산교북,39,213,신천동로,01,경대교북단-침산교북단,경대교북단,1540037300
20190909105500,2289.38,109,침산교북,39,213,신천동로,01,경대교북단-침산교북단,경대교북단,1540042500
20190909105500,2289.38,109,침산교북,39,213,신천동로,01,경대교북단-침산교북단,경대교북단,1540046100
20190909105500,2289.38,109,침산교북,39,213,신천동로,01,경대교북단-침산교북단,경대교북단,1540049900
20190909105500,1585.77,110,성서네거리,13,401,달구벌대로,03,신당네거리-성서네거리,신당네거리,1560007100
20190909105500,1585.77,110,성서네거리,13,401,달구벌대로,03,신당네거리-성서네거리,신당네거리,1560007301
20190909105500,1585.77,110,성서네거리,13,401,달구벌대로,03,신당네거리-성서네거리,신당네거리,1560007302
20190909105500,1585.77,110,성서네거리,13,401,달구벌대로,03,신당네거리-성서네거리,신당네거리,1560007303
20190909105500,1585.77,110,성서네거리,13,401,달구벌대로,03,신당네거리-성서네거리,신당네거리,1560080100
20190909105500,1585.77,110,성서네거리,13,401,달구벌대로,03,신당네거리-성서네거리,신당네거리,1560080200
20190909105500,1582.54,111,신당네거리,19,289,달구벌대로,02,성서네거리-신당네거리,성서네거리,1560007200
20190909105500,1582.54,111,신당네거리,19,289,달구벌대로,02,성서네거리-신당네거리,성서네거리,1560007401
20190909105500,1582.54,111,신당네거리,19,289,달구벌대로,02,성서네거리-신당네거리,성서네거리,1560007402
20190909105500,1582.54,111,신당네거리,19,289,달구벌대로,02,성서네거리-신당네거리,성서네거리,1560007403
20190909105500,1582.54,111,신당네거리,19,289,달구벌대로,02,성서네거리-신당네거리,성서네거리,1560090700
20190909105500,1582.54,111,신당네거리,19,289,달구벌대로,02,성서네거리-신당네거리,성서네거리,1560090800
20190909105500,1184.39,124,반고개네거리,26,165,달구벌대로,01,신남네거리-반고개네거리,신남네거리,1500000600
20190909105500,1184.39,124,반고개네거리,26,165,달구벌대로,01,신남네거리-반고개네거리,신남네거리,1520001200
20190909105500,1169.77,125,신남네거리,21,193,달구벌대로,02,반고개네거리-신남네거리,반고개네거리,1500000500
20190909105500,1169.77,125,신남네거리,21,193,달구벌대로,02,반고개네거리-신남네거리,반고개네거리,1520001100
20190909105500,783.31,130,범어네거리,49,58,달구벌대로,01,수성네거리-범어네거리,수성네거리,1550007301
20190909105500,783.31,130,범어네거리,49,58,달구벌대로,01,수성네거리-범어네거리,수성네거리,1550008300
20190909105500,783.31,130,범어네거리,49,58,달구벌대로,01,수성네거리-범어네거리,수성네거리,1550008600
20190909105500,783.31,130,범어네거리,49,58,달구벌대로,01,수성네거리-범어네거리,수성네거리,1550008700
20190909105500,982.3,131,수성네거리,44,81,달구벌대로,01,범어네거리-수성네거리,범어네거리,1550007401
20190909105500,982.3,131,수성네거리,44,81,달구벌대로,01,범어네거리-수성네거리,범어네거리,1550008400
20190909105500,982.3,131,수성네거리,44,81,달구벌대로,01,범어네거리-수성네거리,범어네거리,1550008500
20190909105500,982.3,131,수성네거리,44,81,달구벌대로,01,범어네거리-수성네거리,범어네거리,1550008800
20190909105500,2039.23,138,호림네거리,32,231,달서대로,01,신당네거리-호림네거리,신당네거리,1560031600
20190909105500,2039.23,138,호림네거리,32,231,달서대로,01,신당네거리-호림네거리,신당네거리,1560037000
20190909105500,2039.23,138,호림네거리,32,231,달서대로,01,신당네거리-호림네거리,신당네거리,1560039600
20190909105500,2039.23,138,호림네거리,32,231,달서대로,01,신당네거리-호림네거리,신당네거리,1560043800
20190909105500,2039.23,138,호림네거리,32,231,달서대로,01,신당네거리-호림네거리,신당네거리,1560051000
20190909105500,2039.23,138,호림네거리,32,231,달서대로,01,신당네거리-호림네거리,신당네거리,1560057800
20190909105500,2031.38,139,신당네거리,32,228,달서대로,01,호림네거리-신당네거리,호림네거리,1560031500
20190909105500,2031.38,139,신당네거리,32,228,달서대로,01,호림네거리-신당네거리,호림네거리,1560036900
20190909105500,2031.38,139,신당네거리,32,228,달서대로,01,호림네거리-신당네거리,호림네거리,1560039500
20190909105500,2031.38,139,신당네거리,32,228,달서대로,01,호림네거리-신당네거리,호림네거리,1560043700
20190909105500,2031.38,139,신당네거리,32,228,달서대로,01,호림네거리-신당네거리,호림네거리,1560050900
20190909105500,2031.38,139,신당네거리,32,228,달서대로,01,호림네거리-신당네거리,호림네거리,1560057700
20190909105500,943.05,144,감천네거리,56,61,구마로대명로,01,남대구IC삼거리-감천네거리,남대구IC삼거리,1560034300
20190909105500,943.05,144,감천네거리,56,61,구마로대명로,01,남대구IC삼거리-감천네거리,남대구IC삼거리,1560035100
20190909105500,943.05,144,감천네거리,56,61,구마로대명로,01,남대구IC삼거리-감천네거리,남대구IC삼거리,1560035400
20190909105500,943.77,145,남대구IC삼거리,44,76,구마로대명로,01,감천네거리-남대구IC삼거리,감천네거리,1560034400
20190909105500,943.77,145,남대구IC삼거리,44,76,구마로대명로,01,감천네거리-남대구IC삼거리,감천네거리,1560035200
